,year,name,track,length,genre,date.entered,date.peaked,Week,Ranking
6039,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,20,89.0
6040,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,20,4.0
6041,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,20,4.0
6042,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,20,9.0
6043,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,20,10.0
6044,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,20,12.0
6045,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,20,94.0
6046,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,20,3.0
6047,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,20,14.0
6048,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,20,3.0
6049,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,20,40.0
6050,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,20,6.0
6051,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,20,14.0
6052,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,20,10.0
6053,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,20,20.0
6055,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,20,14.0
6056,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,20,23.0
6057,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,20,15.0
6058,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,20,30.0
6059,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,20,16.0
6060,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,20,22.0
6061,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,20,18.0
6062,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,20,26.0
6063,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,20,12.0
6064,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,20,7.0
6065,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,20,23.0
6066,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,20,88.0
6067,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,20,66.0
6068,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,20,10.0
6069,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,20,61.0
6070,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,20,10.0
6071,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,20,25.0
6073,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,20,19.0
6074,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,20,96.0
6075,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,20,70.0
6076,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,20,39.0
6077,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,20,53.0
6078,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,20,21.0
6079,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,20,25.0
6080,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,20,30.0
6081,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,20,23.0
6082,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,20,42.0
6084,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,20,58.0
6085,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,20,15.0
6086,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,20,90.0
6087,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,20,33.0
6088,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,20,22.0
6089,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,20,99.0
6090,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,20,34.0
6091,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,20,77.0
6093,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,20,26.0
6094,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,20,50.0
6095,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,20,78.0
6096,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,20,42.0
6100,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,20,56.0
6101,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,20,30.0
6102,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,20,67.0
6105,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,20,35.0
6108,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,20,34.0
6109,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,20,59.0
6111,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,20,48.0
6112,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,20,51.0
6113,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,20,70.0
6114,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,20,78.0
6115,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,20,58.0
6117,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,20,87.0
6118,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,20,25.0
6119,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,20,89.0
6120,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,20,87.0
6122,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,20,82.0
6124,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,20,59.0
6125,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,20,79.0
6126,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,20,26.0
6127,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,20,68.0
6128,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,20,46.0
6129,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,20,59.0
6130,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,20,62.0
6131,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,20,45.0
6132,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,20,86.0
6135,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,20,66.0
6136,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,20,94.0
6138,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,20,49.0
6139,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,20,100.0
6141,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,20,62.0
6142,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,20,86.0
6143,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,20,69.0
6145,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,20,54.0
6146,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,20,62.0
6147,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,20,54.0
6148,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,20,68.0
6149,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,20,71.0
6150,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,20,90.0
6153,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,20,87.0
6154,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,20,86.0
6155,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,20,92.0
6158,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,20,86.0
6159,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,20,74.0
6161,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,20,79.0
6165,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,20,89.0
6166,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,20,85.0
6169,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,20,77.0
6172,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,20,91.0
6173,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,20,91.0
6174,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,20,100.0
6176,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,20,95.0
6177,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,20,84.0
6178,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,20,95.0
6179,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,20,90.0
6180,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,20,88.0
6181,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,20,99.0
6182,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,20,87.0
6183,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,20,89.0
6186,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,20,100.0
6193,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,20,99.0
6195,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,20,83.0
6196,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,20,100.0
6200,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,20,89.0
6202,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,20,100.0
6206,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,20,91.0
6207,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,20,97.0
6216,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,20,70.0
6222,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,20,72.0
6223,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,20,89.0
6228,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,20,87.0
6231,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,20,98.0
6244,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,20,92.0
6261,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,20,90.0
6267,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,20,93.0
6286,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,20,95.0
6311,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,20,97.0
6340,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,21,3.0
6341,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,21,19.0
6342,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,21,4.0
6343,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,21,27.0
6344,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,21,44.0
6345,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,21,25.0
6346,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,21,5.0
6348,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,21,17.0
6350,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,21,18.0
6351,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,21,30.0
6352,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,21,8.0
6353,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,21,10.0
6354,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,21,5.0
6355,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,21,4.0
6357,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,21,4.0
6358,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,21,4.0
6359,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,21,10.0
6360,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,21,11.0
6361,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,21,12.0
6363,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,21,4.0
6364,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,21,12.0
6365,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,21,7.0
6366,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,21,43.0
6367,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,21,10.0
6368,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,21,11.0
6369,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,21,5.0
6370,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,21,27.0
6372,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,21,14.0
6373,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,21,29.0
6374,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,21,18.0
6375,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,21,38.0
6376,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,21,16.0
6377,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,21,26.0
6378,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,21,19.0
6379,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,21,32.0
6380,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,21,14.0
6381,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,21,9.0
6382,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,21,33.0
6385,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,21,8.0
6387,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,21,7.0
6388,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,21,35.0
6390,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,21,21.0
6393,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,21,45.0
6395,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,21,21.0
6396,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,21,27.0
6397,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,21,40.0
6398,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,21,24.0
6402,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,21,18.0
6404,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,21,45.0
6405,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,21,29.0
6407,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,21,44.0
6410,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,21,30.0
6413,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,21,50.0
6418,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,21,32.0
6422,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,21,41.0
6425,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,21,34.0
6428,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,21,49.0
6435,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,21,30.0
6443,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,21,31.0
6445,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,21,43.0
6448,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,21,49.0
6455,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,21,48.0
6492,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,21,97.0
6497,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,21,88.0
6523,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,21,89.0
6657,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,22,7.0
6658,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,22,21.0
6659,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,22,8.0
6660,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,22,27.0
6662,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,22,37.0
6663,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,22,7.0
6665,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,22,20.0
6667,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,22,23.0
6668,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,22,40.0
6669,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,22,3.0
6670,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,22,7.0
6671,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,22,5.0
6672,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,22,4.0
6674,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,22,3.0
6675,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,22,4.0
6676,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,22,11.0
6677,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,22,13.0
6678,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,22,16.0
6680,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,22,4.0
6681,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,22,7.0
6682,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,22,8.0
6683,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,22,50.0
6684,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,22,10.0
6685,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,22,11.0
6686,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,22,9.0
6687,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,22,34.0
6689,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,22,16.0
6690,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,22,36.0
6691,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,22,17.0
6693,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,22,16.0
6694,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,22,30.0
6695,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,22,22.0
6696,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,22,34.0
6697,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,22,18.0
6698,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,22,10.0
6699,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,22,41.0
6702,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,22,9.0
6704,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,22,7.0
6707,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,22,31.0
6712,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,22,24.0
6713,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,22,31.0
6715,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,22,29.0
6719,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,22,17.0
6721,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,22,46.0
6722,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,22,45.0
6727,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,22,32.0
6733,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,22,100.0
6735,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,22,37.0
6739,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,22,47.0
6742,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,22,38.0
6752,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,22,40.0
6755,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,22,93.0
6760,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,22,28.0
6765,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,22,48.0
6814,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,22,79.0
6974,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,23,10.0
6975,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,23,26.0
6976,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,23,8.0
6977,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,23,29.0
6979,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,23,40.0
6980,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,23,10.0
6982,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,23,25.0
6984,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,23,28.0
6985,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,23,39.0
6986,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,23,3.0
6987,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,23,5.0
6988,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,23,6.0
6989,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,23,6.0
6991,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,23,3.0
6992,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,23,4.0
6993,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,23,10.0
6994,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,23,13.0
6995,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,23,20.0
6997,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,23,6.0
6998,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,23,6.0
6999,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,23,13.0
7001,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,23,11.0
7002,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,23,10.0
7003,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,23,9.0
7004,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,23,40.0
7006,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,23,18.0
7008,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,23,18.0
7010,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,23,21.0
7011,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,23,30.0
